cn,sv,vi
則 知 善 爲 國 者 不 限 地 之 廣 狹 人 之 華 夷 惟 德 是 視 也 .,"Tắc tri thiện vi quốc giả, bất hạn địa chi quảng hiệp, nhân chi Hoa Di, duy đức thị thị dã.","Thế mới biết người giỏi trị nước không cứ đất rộng hay hẹp, người Hoa hay Di, chỉ xem ở đức mà thôi."
趙 武 帝 開 拓 我 越 而 自 帝 其 國 漢 抗 衡 書 稱 老 夫 爲 我 越 倡 始 帝 王 之 基 業 其 功 可 謂 大 矣 .,"Triệu Vũ Đế năng khai thác ngã Việt nhi tự đế, kì quốc dữ Hán kháng hoành, thư xưng 'lão phu', vi ngã Việt xướng thuỷ Đế vương chi cơ nghiệp, kì công khả vị đại hĩ.","Triệu Vũ Đế khai thác đất Việt ta mà tự làm đế trong nước, đối ngang với nhà Hán, gửi thư xưng là 'lão phu', mở đầu cơ nghiệp đế vương cho nước Việt ta, công ấy có thể nói là to lắm vậy."
後 之 帝 越 者 法 趙 武 固 守 封 圻 設 立 軍 國 交 鄰 有 道 守 位 以 仁 則 長 保 境 土 北 人 不 得 .,"Hậu chi đế Việt giả, năng pháp Triệu Vũ cố thủ phong kì, thiết lập quân quốc, giao lân hữu đạo, thủ vị dĩ nhân, tắc trường bảo cảnh thổ, Bắc nhân bất đắc.","Người làm vua nước Việt sau này nếu biết bắt chước Vũ Đế mà giữ vững bờ cõi, thiết lập việc quân quốc, giao thiệp với láng giềng phải đạo, giữ ngôi bằng nhân, thì gìn giữ bờ cõi được lâu dài, người phương Bắc không thể."
復 恣 雎 也 .,Phục thứ thư dã.,Lại ngấp nghé được.
恣 雎 反 目 貌 .,[Thứ hư thiết mục mạo].,[Vũ Đế] làm gì mà được như thế? Cũng chỉ vì có đức mà thôi.
史 臣 吳 士 連 曰 傳 曰 有 大 德 必 得 其 位 必 得 其 名 必 得 其 壽 .,"Sử thần Ngô Sĩ Liên viết: Truyện viết 'Hữu đại đức tất đắc kì vị, tất đắc kì danh, tất đắc kì thọ'.","Sử thần Ngô Sĩ Liên nói: Truyện [Trung Dung] có câu: 'Người có đức lớn thì ắt có ngôi, ắt có danh, ắt được sống lâu'."
帝 何 修 而 得 此 哉 亦 曰 德 而 也 矣 .,Đế hà tu nhi đắc thử tai? Diệc viết đức nhi dã hĩ.,[Vũ Đế] làm gì mà được như thế? Cũng chỉ vì có đức mà thôi.
觀 其 答 陸 賈 語 .,Quan kì đáp Lục Giả ngữ.,Xem câu trả lời Lục Giả.
則 英 武 之 威 讓 漢 髙 .,Tắc anh vũ chi uy khởi nhượng Hán Cao.,Oai anh vũ kém gì Hán Cao.
及 聞 文 帝 爲 帝 親 塚 置 守 邑 歲 時 奉 祀 及 厚 賜 其 昆 弟 則 又 屈 於 漢 於 是 宗 廟 饗 之 子 孫 保 之 非 以 德 耶 易 曰 謙 尊 而 光 卑 而 不 可 踰 .,"Cập văn Văn Đế vi Đế thân trủng trí thủ ấp, tuế thời phụng tự, cập hậu tứ kì côn đệ, tắc hựu khuất ư Hán, ư thị tông miếu hưởng chi, tử tôn bảo chi, phi dĩ đức da? Dịch viết: 'Khiêm tôn nhi quang, ti nhi bất khả du'.","Đến khi nghe tin Văn Đế đặt thủ ấp trông coi phần mộ tổ tiên, tuế thời cúng tế, lại ban thưởng ưu hậu cho anh em, thì bấy giờ vua lại khuất phục nhà Hán, do đó tông miếu được cúng tế, con cháu được bảo tồn, thế chẳng phải là nhờ đức ư? Kinh Dịch nói: 'Biêt khiêm nhường thì ngôi tôn mà đức sáng, ngôi thấp mà không ai dám vượt qua'. Vua chính hợp câu ấy."
帝 其 以 之 .,Đế kì dĩ chi.,Vua chính hợp câu ấy.
文 王 .,Văn Vương.,VĂN VƯƠNG.
在 位 十 二 年 壽 五 十 二 歲 .,"Tại vị thập nhị niên, thọ ngũ thập nhị tuế.","Ở ngôi mười hai năm, thọ năm mươi hai tuổi."
王 感 鄰 以 義 卻 敵 邊 亦 願 治 之 君 也 .,"Vương cảm lân dĩ nghĩa, khước địch biên, diệc nguyện trị chi quân dã.","Vua lấy nghĩa để cảm nước láng giềng, đánh lui địch, yên biên cảnh, cũng gọi là bậc vua có ý muốn thịnh trị vậy."
安 .,An.,Yên.
諱 胡 仲 始 之 子 武 帝 之 孫 也 .,"Huý Hồ, Trọng Thuỷ chi tử, Vũ Đế chi tôn dã.","Tên huý là Hồ, con trai Trọng Thuỷ, cháu Vũ Đế."
丙 午 二 年 漢 建 元 六 年 .,"Bính Ngọ, nhị niên, [Hán Kiến Nguyên lục niên].","Bính Ngọ, năm thứ hai , (Hán Kiến Nguyên năm thứ sáu)."
秋 八 月 有 星 孛 于 東 方 長 竟 天 .,"Thu, bát nguyệt, hữu tinh bột vu Đông phương, trường cánh thiên.","Mùa thu, tháng tám, có sao Chổi mọc ở phương đông, đuôi dài hết trời."
閩 越 王 郢 侵 我 邊 邑 .,Mân Việt Vương Sính xâm ngã biên ấp.,Mân Việt Vương Sính xâm lấn biên ấp nước ta.
王 守 漢 約 不 擅 興 兵 使 人 賫 書 言 其 事 於 漢 .,"Vương thủ Hán ước, bất thiện hưng binh, sử nhân tê thư ngôn kì sự ư Hán.","Vua giữ ước với nhà Hán, không tự tiện dấy quân, sai người đem thư nói việc đó với nhà Hán."
漢 多 之 大 爲 兵 遣 王 恢 出 豫 章 韓 安 國 出 會 擊 閩 越 .,"Hán gia nghĩa chi, đại vi phát binh, khiển Vương Khôi xuất Dự Chương, Hàn An Quốc xuất Cối Kê, kích Mân Việt.","Nhà Hán khen là nghĩa, vì vua mà phát đại binh, sai Vương Khôi xuất quân từ Dự Chương, Hàn An Quốc xuất quân từ Cối Kê, để đánh Mân Việt."
淮 南 王 安 上 書 諫 曰 越 方 外 之 地 .,Hoài Nam Vương An thượng thư gián viết: 'Việt phương ngoại chi địa.',Hoài Nam Vương [Lưu] An dâng thư can rằng: 'Việt là đất ở ngoài cõi.'
剪 髮 文 身 之 不 可 以 冠 帶 之 國 法 度 理 也 .,"Tiễn phát văn thân chi dân, bất khả dĩ quan đái chi quốc pháp độ lí dã.","Dân cắt tóc vẽ mình, không thể lấy pháp độ của nước đội mũ mang đai mà trị được."
自 三 代 之 盛 胡 粤 不 受 正 朔 非 強 不 服 威 不 能 制 以 為 不 居 之 地 不 牧 之 民 不 足 以 煩 中 國 也 .,"Tự Tam đại chi thịnh, Hồ Việt bất thụ chính sóc, phi cường bất năng phục, uy bất năng chế, dĩ vi bất cư chi địa, bất mục chi dân, bất túc dĩ phiền Trung Quốc dã.","Từ thời Tam đại thịnh trị, người Hồ, người Việt đã không nhận chính sóc, không phải là vì mạnh mà không hàng phục được, uy không chế ngự được, mà vì đất ấy không thể ở được, dân ấy không thể chăn được, không bõ làm phiền đến Trung Quốc vậy."
今 自 相 攻 擊 而 陛 下 兵 救 之 是 及 以 中 國 而 .,"Kim tự tương công kích nhi bệ hạ phát binh cứu chi, thị cập dĩ Trung Quốc nhi.","Nay họ đánh lẫn nhau mà bệ hạ phát quân đến cứu, thế là trái lại đem Trung Quốc mà..."
勞 夷 狄 也 .,lao di địch dã.,Phục dịch di dịch vậy.
且 越 人 輕 薄 反 襨 不 用 法 度 非 一 日 之 積 .,"Thả Việt nhân khinh bạc phản phức, bất dụng pháp độ phi nhất nhật chi tích.","Vả người Việt khinh bạc, tráo trở, không theo pháp độ, không phải mới có một ngày."
一 不 奉 詔 兵 誅 之 臣 恐 後 兵 革 無 時 得 息 也 .,"Nhất bất phụng chiếu cử binh tru chi, thần khủng hậu binh cách vô thời đắc tức dã.","Nay mới không vâng chiếu mà cất quân đi đánh giết, thần sợ sau này việc binh cách không biết đến lúc nào thôi."
間 者 歲 北 不 登 民 生 未 復 今 兵 資 粮 行 数 千 里 夾 以 深 林 叢 竹 多 蝮 蛇 猛 獸 夏 月 暑 時 歐 泄 霍 乱 之 病 相 隨 屬 也 曾 未 施 兵 接 刅 死 傷 者 必 矣 .,"Gian giả tuế bắc bất đăng, dân sinh vị phục, kim phát binh tư lương, hành số thiên lí, giáp dĩ thâm lâm tùng trúc, đa phúc xà mãnh thú, hạ nguyệt thử thời, âu tiết hoắc loạn chi bệnh tương tuỳ thuộc dã tăng, vị thi binh tiếp ban tử thương giả tất chúng hĩ.","Vừa rồi mấy năm liền không được mùa, sinh kế của dân chưa lại như cũ, nay phát binh lấy lương, đi mấy nghìn dặm lại thêm rừng sâu tre rậm, nhiều rắn độc thú dữ, tháng hè mùa nắng, các bệnh thổ tả hoặc loạn phát ra luôn, tuy chưa từng ra quân đọ kiếm mà chết chóc tất đã nhiều rồi."
臣 聞 軍 旅 之 後 必 有 凶 年 言 以 具 愁 苦 之 氣 薄 隂 陽 之 和 感 天 地 之 精 而 災 氣 爲 之 生 也 .,"Thần văn quân lữ chi hậu, tất hữu hung niên, ngôn dĩ cụ sầu khổ chi khí, bạc âm dương chi hoà, cảm thiên địa chi tinh, nhi tai khí vị chi sinh dã.","Thần nghe rằng sau việc quân lữ, tất là mất mùa, là bởi cái khí sầu khổ phá sự điều hoà của khí âm dương, cảm đến tinh khí của trời đất, tai biến do đấy mà sinh ra."
陛 下 德 配 天 澤 及 草 木 一 人 有 饑 寒 不 終 其 天 年 而 死 者 爲 之 悽 愴 於 心 .,"Bệ hạ đức phối thiên địa, trạch cập thảo mộc, nhất nhân hữu cơ hàn bất chung kì thiên niên nhi tử giả, vị chi thê thương ư tâm.","Bệ hạ đức sánh trời đất, ơn đến cỏ cây, một người đói rét không được hưởng trọn tuổi trời mà chết, bệ hạ cũng lấy làm thương xót trong lòng."
今 方 内 無 狗 吠 之 警 而 陛 下 使 甲 卒 暴 露 .,"Kim phương nội vô cẩu phệ chi cảnh, nhi sử giáp tốt bạo lộ.",Hiện nay trong nước không có tiếng chó sủa báo động mà khiến quân lính phải dãi dầu...
中 元 霑 漬 山 谷 邊 境 之 民 早 閉 晏 開 朝 不 及 夕 臣 安 窃 爲 陛 下 重 之 .,"trung nguyên, chiêm tứ sơn cốc, biên cảnh chi dân tảo bế yến khai, triêu bất cập tịch, thần An thiết vi bệ hạ trọng chi.","Ở đồng nội, ngấm ướt ở núi hang, khiến dân ở biên cương phải đóng cửa sớm mở cửa muộn, bữa mai không kịp bữa hôm, thần An trộm xin bệ hạ thận trọng việc đó."
且 越 人 緜 力 薄 材 不 能 陸 戰 及 無 車 騎 弓 弩 之 用 然 而 不 可 入 者 以 保 地 險 而 中 國 之 人 不 耐 其 水 土 也 .,"Thả Việt nhân miên lực bạc tài, bất năng lục chiến, cập vô xa kị cung nỏ chi dụng, nhiên nhi bất khả nhập giả, dĩ bảo địa hiểm, nhi Trung Quốc chi nhân bất nại kì thuỷ thổ dã.","Vả người Việt nhân tài vật lực yếu mỏng không biết đánh bộ, lại không biết dùng xe ngựa cung nỏ, thế mà không thể đem quân vào được, là vì họ giữ được đất hiểm, mà người Trung Quốc thì không quen thuỷ thổ."
臣 聞 道 路 言 閩 越 王 弟 甲 弑 而 殺 之 甲 已 誅 死 其 民 未 有 所 属 .,"Thần văn đạo lộ ngôn: Mân Việt Vương đệ Giáp thích nhi sát chi, Giáp dĩ tru tử, kì dân vị hữu sở thuộc.","Thần nghe ở đường sá người ta nói rằng: Mân Việt Vương bị em là Giáp giết chết, Giáp cũng đã bị giết rồi, dân nước ấy chưa thuộc về ai."
陛 下 若 所 重 臣 臨 冇 施 德 再 賞 以 招 之 此 必 携 幼 扶 老 以 㱕 聖 德 .,"Bệ hạ nhược sử trọng thần lâm mậu thi đức, tái thưởng dĩ chiêu trí chi, thử tất huề ấu phù lão dĩ quy Thánh đức.","Nếu bệ hạ sai trọng thần đến nơi thăm hỏi, ban đức cấp thưởng để chiêu dụ họ, thế tất họ sẽ dắt trẻ dìu già theo về thánh đức."
若 無 所 用 之 則 存 亡 繼 絶 建 其 王 侯 此 必 委 質 爲 臣 世 共 貢 職 .,"Nhược vô sở dụng chi, tắc tồn vong kế tuyệt, kiến kì Vương hầu, thử tất uỷ chất vi thần, thế cộng cống chức.","Nếu [bệ hạ] không dùng đất ấy làm gì, thì nước đã mất làm cho còn, dòng đã tuyệt khiến nối lại, phong làm vương hầu, như thế tất họ phải đem mình làm tôi, đời đời nộp cống."
陛 下 以 方 寸 之 印 丈 二 之 組 填 撫 方 外 不 勞 一 卒 不 頓 一 㦸 而 威 德 並 行 .,"Bệ hạ dĩ phương thốn chi ấn, trượng nhị chi tổ, điền vỗ phương ngoại, bất lao nhất tốt, bất đốn nhất kích, nhi uy đức tịnh hành.","Bệ hạ chỉ dùng cái ấn vuông một tấc, dây thao một trượng hai, mà trấn vỗ được đất ngoài, không phải nhọc mệt tên lính nào, không phải cùn một chiếc giáo nào, mà uy đức đều được cả."
今 以 兵 .,Kim dĩ binh.,Nay đem quân...
入 其 地 此 必 震 恐 迯 入 山 林 背 而 去 之 則 復 群 聚 留 而 守 之 歷 歲 經 年 則 士 卒 罷 勌 食 粮 之 絶 一 方 有 急 四 靣 皆 聳 .,"Nhập kì địa, thử tất chấn khủng, đào nhập sơn lâm; bối nhi khứ chi tắc phục quần tụ, lưu nhi thủ chi, lịch tuế kinh niên, tắc sĩ tốt bãi quyên, thực lương chi tuyệt, nhất phương hữu cấp tứ diện giai tủng.","Vào đất họ, họ tất sợ hãi, trốn vào rừng núi; nếu ta bỏ về, thì họ lại họp đàn tụ lũ, nếu ta ở để giữ, thì hết năm này sang năm khác, quân lính mệt mỏi, lương thực thiếu hết, một phương có việc gấp, thì bốn mặt đều sợ."
臣 恐 變 故 之 生 奸 邪 之 作 由 此 始 也 .,"Thần khủng biến cố chi sinh, gian tà chi tác, do thử thuỷ dã.","Thần sợ rằng biến cố sẽ sinh, gian tà sẽ nổi, đều là bắt đầu từ đấy cả."
臣 聞 天 子 之 兵 有 征 而 戰 言 莫 敢 較 也 .,"Thần văn Thiên tử chi binh, hữu chinh nhi vô chiến, ngôn mạc cảm giảo dã.","Thần nghĩ rằng: quân của thiên tử chỉ đi đánh kẻ dưới phạm lỗi, chứ không đi đánh nhau để tranh giành, vì là không ai dám đọ sức."
如 使 越 人 徼 幸 以 逆 執 事 厮 輿 之 卒 有 一 不 僃 而 㱕 雖 得 越 王 之 首 臣 猶 之 .,"Như sử Việt nhân khiếu hạnh dĩ nghịch chấp sự, tê dư chi tốt hữu nhất bất bị nhi quy, tuy đắc Việt Vương chi thủ, thần do ve-chu chi.","Nếu người Việt làm liều chống lại quan chấp sự mà trong quân kiếm củi đẩy xe có kẻ nào không về đủ thì dù có chém được đầu của Việt Vương, thần cũng lấy làm xấu hổ."
陛 下 已 九 爲 家 生 民 皆 爲 臣 妾 夷 狄 之 地 何 足 以 爲 一 日 之 間 而 煩 汗 馬 之 勞 乎 詩 云 王 猷 充 塞 徐 方 既 來 .,"Bệ hạ dĩ cửu châu vi gia, sinh dân giai vi thần thiếp; di địch chi địa, hà túc dĩ vi nhất nhật chi nhàn, nhi phiền hãn mã chi lao hồ? Thi vân: 'Vương du sung tái, Từ phương ký lai'.","Bệ hạ lấy chín châu làm nhà, sinh dân đều là thần thiếp cả, đất của di địch nào có đủ làm nhàn hạ được một ngày mà phải phiền đến ngựa đổ mồ hôi mệt nhọc? Kinh Thi có câu: 'Đạo vương tin thực, đất Từ theo về'. Ý nói vương đạo rất lớn mà phương xa mến phục."
言 王 道 甚 大 而 遠 方 之 也 .,Ngôn vương đạo thậm đại nhi viễn phương hoài chi dã.,Ý nói vương đạo rất lớn mà phương xa mến phục.
臣 安 窃 恐 吏 之 以 十 萬 之 師 爲 一 .,"Thần An thiết khủng, tướng lại chi dĩ thập vạn chi sư vi nhất.",Thần An trộm lo rằng tướng lại đem mười vạn quân đi chỉ làm cái trách nhiệm của một người.
使 之 任 也 .,Sứ chi nhiệm dã.,Sứ giả mà thôi.
是 時 漢 兵 位 踰 嶺 閩 越 王 兵 拒 險 .,"Thị thời, Hán binh vị du lĩnh, Mân Việt Vương phát binh cự hiểm.","Khi ấy quân nhà Hán chưa qua đèo, Mân Việt Vương đã phát binh giữ chỗ hiểm để chống cự."
其 弟 餘 善 乃 宗 族 謀 曰 王 以 擅 兵 擊 南 越 不 請 故 漢 兵 來 誅 .,"Kì đệ Dư Thiện nãi dữ tông tộc mưu viết: 'Vương dĩ thiện phát binh kích Nam Việt bất thỉnh, cố Hán phát binh lai tru.'","Em Mân Việt Vương là Dư Thiện cùng với người trong họ bàn nhau rằng: 'Vì vương tự tiện đem quân đánh Nam Việt không xin phép nhà Hán, cho nên nhà Hán đem quân đến đánh.'"
漢 兵 強 即 幸 而 勝 之 後 來 益 多 終 滅 國 而 止 不 如 殺 王 以 謝 漢 願 罷 其 兵 .,"Hán binh chúng cường, tức hạnh nhi thắng chi, hậu lai ích đa chung diệt quốc nhi chỉ, bất như sát Vương dĩ tạ Hán, nguyện bãi kì binh.","Quân Hán nhiều và mạnh, dù may mà mình có đánh được chăng nữa sau họ lại kéo sang nhiều hơn, chung quy nước cũng bị diệt, chi bằng giết vương để tạ lỗi với nhà Hán mà xin bãi binh."
遂 殺 王 郢 使 使 奉 其 頭 王 恢 .,"Toại sát Vương Sính, sử sứ phụng kì đầu trí Vương Khôi.","Bèn giết Sính, sai sứ đem đầu nộp cho Vương Khôi."
恢 乃 以 便 宜 按 兵 吿 韓 安 國 而 使 使 奉 其 頭 馳 吿 .,"Khôi nãi dĩ tiện nghi án binh, cáo Hàn An Quốc, nhi sử sứ phụng kì đầu trì cáo.","Khôi liền cho đóng quân lại, bảo cho Hàn An Quốc, rồi sai sứ mang đầu Sính chạy về báo."
漢 帝 使 荘 助 來 諭 意 于 王 .,Hán đế sử Trang Trợ lai dụ ý vu Vương.,Vua Hán sai Trang Trợ sang tỏ ý cho vua biết.
王 頓 首 曰 天 子 爲 寡 人 興 兵 誅 閩 越 雖 死 無 以 報 德 .,"Vương đồn thủ viết: 'Thiên tử vị quả nhân hưng binh tru Mân Việt, tuy tử vô dĩ báo đức.'","Vua rập đầu nói: 'Thiên tử vì quả nhân đem quân giết vua Mân Việt, quả nhân dù chết cũng không báo đáp được ân đức ấy.'"
